id,question,gold_answer,gold_aliases,matched_gold,pred_text,gen_text,em,contain,f1,cosine,confidence,mean_token_entropy,max_token_entropy,argmax_token_entropy,min_token_margin,argmin_token_margin,min_chosen_prob,argmin_chosen_prob,std_logp,std_logp_last_k,n_prompt_tokens,n_gen_tokens
1332,The ‘Mahlabatari Declaration of Faith’ was a statement of core principles laid down by the political leaders of which country in 1974?,South Africa,"['South africa', ""South Africa's"", 'Southafrica', 'Third Republic (South Africa)', 'Republiek van Suid-Afrika', ""Sou'frica"", 'Zuid Afrika', 'Zuid-Afrika', 'ISO 3166-1:ZA', 'South-African', 'S Africa', 'Zuid Africa', 'Mzansi', 'Afrique du sud', 'Zuidafrika', 'Ningizimu Afrika', 'Capital of South Africa', 'Suid-Afrika', 'South-Africa', 'Rep. of SOUTH AFRICA', 'The Republic of South Africa', 'Suid Africa', 'Azania/South Africa', 'S Afr', 'Saffa', 'South African', 'Seth efrika', 'South Africa', 'Soufrica', 'Republic of south africa', 'South Africaà', 'The Beloved Country', 'S. Africa', 'Rep. of South Africa', 'South Africans', 'Republic of South Africa']",South Africa,South Africa,South Africa,1.0,1.0,1.0,1.0,0.6005268499497084,1.3829968969027202,3.6324868202209473,0,0.06445467472076416,0,0.2401581108570099,0,0.6482193695192741,0.6482193695192741,92,3
1475,Which is the only US state to begin with the letter ‘U’?,Utah,"['Utah (State)', 'Forty-Fifth State', 'Sports in Utah', 'Climate of Utah', 'Education in Utah', 'UT (state)', 'Utahn', 'Yutas', 'Geography of Utah', 'Utah', 'Utah, United States', 'Utah state nickname', 'History of mining in Utah', 'State of Utah', 'Religion in Utah', 'Utah (U.S. state)', 'Transportation in Utah', 'Beehive State', 'US-UT', 'Utah (state)', 'Forty-fifth State', 'Utahan', 'Politics of Utah', 'Salt Lake Seagulls', '45th State', 'History of Utah (to 1847)', 'The Beehive State', 'Youtah', 'Transport in Utah']",Utah,Utah,Utah,1.0,1.0,1.0,1.0,0.9696685226104819,0.18252005226289233,0.3134928047657013,0,0.9252685569226742,2,0.9518828988075256,0,0.021773155312033797,0.021773155312033797,72,3
795,What is the title of the 1996 Oscar-winning documentary about the Muhammad Ali and George Foreman 1974 ‘Rumble in the Jungle’ fight in Zaire?,When We Were Kings,['When We Were Kings'],When We Were Kings,"""When We Were Kings""","""When We Were Kings""",1.0,1.0,1.0,0.8989510536193848,0.9091906008758389,0.3242115427419776,2.2007546424865723,0,0.3719441145658493,0,0.49268072843551636,0,0.23163479961369676,0.00656905457709762,100,8
581,Which South African fast bowler had the nickname White Lightning,Allan Donald,"['Allan Donald', 'Allan Anthony Donald']",Allan Donald,Johan Botha,Johan Botha,0.0,0.0,0.0,0.32254746556282043,0.546299853280134,1.4390640637575416,4.045902252197266,0,0.033334098756313324,0,0.13596849143505096,0,0.8201634604072263,0.8201634604072263,70,4
1417,What is zoophobia a fear of?,Animals,"['Animal Phylogeny', 'Basal metazoan', 'Animal types', 'Animalia Kingdom', 'Anamalia', 'Animal', 'New animal phylogeny', 'Animalia', 'Non-human animal', 'Kingdom Animal', 'Kingdom animal', 'Basal metazoa', 'KingdomAnimalia', 'Animal reproduction', 'Animal Characteristics', 'Metazoan', 'Animals', 'Animal phylum', 'Metazoon', 'Animal (Metazoan) Evolution', 'Classification of animals', 'Metazoic', 'Anumal', 'Metazoans', 'Animal life', 'Kingdom Animalia', 'Kingdom animalia', 'New Animal Phylogeny', 'Metazoa', 'ANIMAL', 'Nonhuman animal', 'Water animal', 'Animal body']",Animals,fear of animals,fear of animals,0.0,1.0,0.6666666666666666,0.5897281169891357,0.6727069491388205,0.7850755508989096,2.6786041259765625,0,0.013514220714569092,0,0.22305472195148468,0,0.6377216283803482,0.6377216283803482,67,4
343,Which Pop Idol had a number one hit in 2004 called All This Time?,Michelle McManus,"['Different Beat (Michelle McManus album)', 'Michelle McManus discgraphy', 'Michelle McManus', 'Michelle McManus discography', 'Just For You (Michelle McManus song)']",Michelle McManus,Leona Lewis,Leona Lewis,0.0,0.0,0.0,0.3975960910320282,0.5126052824205226,1.5795483228794183,4.878162860870361,0,0.018131591379642487,0,0.09228333830833435,0,0.9917207390685907,0.9917207390685907,77,4
797,What colour is ‘Mr Man’ Mr Strong’s hat?,Green,"['Greenishly', 'Avacado (color)', 'Green (color)', 'Rgb(0, 255, 0)', 'Greenishness', 'The colour green', 'Greenest', 'List of terms associated with the color green', 'The color green', 'Green', 'Pastel green', '(0, 255, 0)', 'Green (colour)', 'Greenness']",Green,Red,Red,0.0,0.0,0.0,0.6999081969261169,0.3711733519798259,2.019317090511322,3.4986910820007324,0,0.02168402075767517,0,0.14990197122097015,0,0.9066876731812954,0.9066876731812954,71,2
1419,"In the Shakespeare play ‘The Tempest’, Prospero is the overthrown Duke of ‘where’?",Milan,"['The weather in Milan', 'The weather in Milano', 'UN/LOCODE:ITMIL', 'Milan, Italy', 'Comune di Milano', 'Miláno', 'Milanesi', 'Mediolani', 'Lordship of Milan', 'History of Milan', 'Milanese duchy', 'Milano', 'Milan (Italy)', 'Milan, Spain', 'Ambrosiani', 'Meneghini', 'Milan', 'Milao', 'Milano, Italy', 'Milão', 'Milán', 'Millaine']",Milan,Milan,Milan,1.0,1.0,1.0,1.0000001192092896,0.9774945486068858,0.1871904581785202,0.19485464692115784,1,0.9707422978244722,1,0.9758631587028503,1,0.0016702888533473015,0.0016702888533473015,82,2
1180,Which northern English beer was originally launched by Col. James Porter in 1927?,Newcastle Brown Ale,"['Newcastle Brown', 'Newcastle ale', 'Newcastle Brown Ale', 'New Castle Brown Ale', 'Newcastle brown ale']",Newcastle ale,Pale Ale,Pale Ale,0.0,0.0,0.5,0.6591833233833313,0.3912277466053306,2.338071664174398,4.560008525848389,0,0.049455419182777405,0,0.11495454609394073,0,0.8706824288273385,0.8706824288273385,78,3
1461,Which African country changed its capital city from Zomba to Lilongwe in January 1975?,Malawi,"['Mala%3Fi', 'Malawians', 'Republic of Malaŵi', 'Malawi, Africa', 'Republic of Malawi', 'Administrative divisions of Malawi', 'Malawi', 'Republic Malawi', 'ISO 3166-1:MW', 'Religion in Malawi', 'Malawian language', 'Malawian', 'Culture of Malawi', 'Malaŵi', 'The Warm Heart of Africa', 'Nyassaland']",Malawi,Malawi,Malawi,1.0,1.0,1.0,1.0,0.9849493391901839,0.12030705568031408,0.33444350957870483,0,0.9499132446944714,0,0.9569951891899109,0,0.017927027542722653,0.017927027542722653,80,4
1027,Who was the last Catholic monarch to reign over England?,James II,"['James II of Ireland', 'James II (England)', 'King James VII', 'James II of England', 'James Duke Of York', 'James II of england', 'King James II', 'James VII', 'James VII of Scots', 'James Stuart, Duke of York', 'James II Stuart', 'King James II of England', 'James II, King of England', 'James VII/II', 'James Ii', 'James VII of the UK', 'James II (of England)', 'James VII of Scotland and II of England', 'King James VII of Scotland', 'James of York', 'James the Second', 'James VII of the United Kingdom', 'James ii', 'James II and VII', 'Jimmy Two', 'James II & VII', 'James VII of Scotland', 'James II', 'Cultural depictions of James II of England', 'James II of England, VII of Scotland', 'James VI of Scotland and II of England', 'James the Shit', 'James II of Great Britain', 'James II of England and VII of Scotland', 'James VII and II', 'James, Duke of York', 'KJII']",James II,George V,George V,0.0,0.0,0.0,0.38404080271720886,0.5083803667622627,1.194157361984253,2.2739310264587402,0,0.01443299651145935,1,0.29347357153892517,0,0.4847825523263166,0.4847825523263166,68,3
1569,"In humans, the medical condition prepatellar bursitis affects which part of the body?",Knee,"['Knees', 'Knee surgery', 'Patellofemoral joint', 'Bum knee', 'Knee injury', 'Medial patellar retinaculum', 'KNIE', 'Articulatio genu', 'Knee joints', 'Congenital knee dislocation', 'Knee', 'Knee-joint', 'Congenital patellar dislocation', 'Knee joint', 'Articulatio genus', 'Knee cartilage', 'NKIE', 'Tibiofemoral joint', 'Tibiofemoral']",Knee,Prepatellar bursitis affects the knee,Prepatellar bursitis affects the knee,0.0,1.0,0.4,0.5041837096214294,0.8126094173001198,0.4260347466510471,2.519672393798828,0,0.06354260444641113,0,0.25918781757354736,0,0.3923157061156539,0.24812414475113873,78,14
1890,In Shakespeare’s play what is the name of Hamlet’s mother?,Gertrude,"['Gertrude', 'Gertrud', 'Gertrude (disambiguation)']",Gertrude,Gertrude,Gertrude,1.0,1.0,1.0,0.9999999403953552,0.9690977345487192,0.1511283281552096,0.37488096952438354,0,0.8590124100446701,0,0.9217374324798584,0,0.034053672933701346,0.034053672933701346,73,4
985,Who was known as the ‘Waltz King’ of Vienna?,Johann Strauss II,"['Strauss jnr', 'Johann Strauss Jnr.', 'Johann Strauss, the Son', 'Johann Strauss, Jnr', 'Johann Baptist Strauss Jr.', 'Johann Strauss, II', 'Johann Strauss, Jr.', 'Johann Strauss (son)', 'Johann Strauss The Younger', 'Johann Strauß (son)', 'The Waltz King', 'Johann Strauss II.', 'Johann strauss ii', 'Strauss II', 'Johann Sebastian Strauss', 'Johann Strauß II', 'Johann straus', 'Johan straus ii', 'Johan strauss ii', 'Johann Strauss II', 'Johann Strauß', 'Johann Strauss, the Younger', 'Johann strauss', 'Johan Strauss', 'Ballets by Johann Strauss II', 'Johann Strauss Jr', 'Johann Straus II', 'Johann Strauß II.', 'Johann, the Younger Strauss', 'Strauss junior', 'J. Strauss II', 'Johann Strauss Junior', 'Strauss Waltzes', 'Johann Strauss Jr.', 'Johann Strauß the Younger', 'Strauss the younger', 'Johann Strauss Jnr', 'Johann Strauss, Jr', 'Waltz King', 'Johann Strauss', 'Strauss jr', 'Johann Strauss the Younger']",Johann Strauss II,Johann Strauss II,Johann Strauss II,1.0,1.0,1.0,1.0,0.9564323580680214,0.22355140583822503,0.3785654902458191,0,0.8600591197609901,3,0.9187957644462585,3,0.036651238846461626,0.036651238846461626,71,5
980,Which US singer released a 2010 album entitled ‘The Lady Killer’?,Cee Lo Green,"['Cielo Green', 'Cee-lo Green', 'Cee-Lo Green', 'CeeLo Green', 'Ce Lo', 'Ceelo Green', 'Thomas DeCarlo Calloway', ""Cee-Lo Green... Is Everybody's Brother"", 'Celo Green', 'Cee-Lo (rapper)', 'Cee Lo Green', 'Heart Blanche', 'Thomas DeCarlo Callaway']",Cee Lo Green,Alicia Keys,Alicia Keys,0.0,0.0,0.0,0.27034223079681396,0.54327318100142,1.224324915582353,5.266568183898926,0,0.0133712999522686,0,0.06044911965727806,0,1.024529355062415,0.3200197127298119,76,6
381,Who holds a trumpet on the album cover of Sgt. Pepper's Lonely Hearts Club Band by The Beatles?,Ringo Starr,"['RINGO', 'Starr, Ringo', 'Richard Starkey, Jr.', 'Beatle Ringo', 'Ringo Star', 'Richie Snare', 'Ringo starkey', 'Ringo Starr', 'Ringo Starkey', 'Ringo', 'Richard Starkey', '%22Ringo%22', 'Richard Starky', 'Richard Starrkey', 'Ringo (film)', 'Richard Starkey Jr.', 'Ringo starr', 'Richard Henry Parkin Starkey Jr.']",Ringo Starr,Paul McCartney,Paul McCartney,0.0,0.0,0.0,0.6592612862586975,0.7048005437015794,0.9406109300267417,3.291250228881836,0,0.051242366433143616,0,0.23165705800056458,0,0.5653317210728743,0.5653317210728743,87,5
28,"In the Bible, who did the sun and moon stand still before?",Joshua,"['Joshua of ephraim', ""Y'hosheya"", 'Yehoshea', 'Yahushua', 'Yoshea', 'Yehoshua%60', 'Yūsha', 'Yhoshoa', 'Joshua bin Nun', 'Joshua Ben Nun', 'Yehosha', 'Jehoshua', 'Yahusha', 'Yhoshua', 'Joshua Bin-Nun', 'Yhoshua Ben Nun', 'Yoshia', 'Yehoshua Ben Nun', ""Y'hoshiya"", 'Yhoshea', ""Y'hoshea"", 'Yhosheya', 'Yoshoa', 'Joshua ben Nun', 'Josue', 'Yhoshia', ""Y'hoshua"", 'Yhosha', ""Yusha'"", 'Yhoshiya', ""Y'hoshia"", ""Joshua's Prayer"", 'Ieshua', ""Y'hoshoa"", 'Yoshua', ""Y'hosha"", 'Joshuah', 'يوشع', 'Joshua', 'Yehoshia', 'Jesus Navin', 'Joshua in Islam', ""Joshua's conquests"", 'Yosheya', 'Joshua son of Nun', 'Yehoshoa', 'Yehoshiya', 'Yĕhōshūa‘', 'Yehosheya', 'Yosha', 'Jehoshuah', 'יְהוֹשֻׁעַ']",Joshua,Joshua,Joshua,1.0,1.0,1.0,1.0,0.7894414555287795,0.9625917990294207,1.6874895095825195,0,0.5540222153067589,0,0.64073646068573,0,0.1827763513612256,0.1827763513612256,71,3
759,What is the name of the Jewish spring festival which celebrates the exodus of the Israelites from Egypt?,Passover,"['Peysach', 'Korban Pesah', 'Pessah', 'Pɛsaħ', 'Mazzoth', 'Pesaha', 'Pasach', 'Feast of Unleavened Bread', 'Pass over', 'Food rules for Passover', 'Festival of unleavened bread', 'Last Day of Unleavened Bread', 'Paysakh', 'פֶּסַח', 'Passover (Jewish holiday)', 'Pesach', 'Pesaḥ', 'Passover', ""Shevi'i shel Pesach"", 'Pesakh', 'Peysekh', 'Festival of Unleavened Bread', 'Paisach', 'Paysokh', 'Pesachdik', 'Feast of unleavened bread', ""Shvi'i shel Pesach"", 'Paysach', 'Pesah', 'Jewish Passover', 'The Days of Unleavened Bread', 'Peisach', 'First Day of Unleavened Bread', 'Passover food', 'Festival of the Unleavened Bread']",Passover,Passover,Passover,1.0,1.0,1.0,1.0,0.952805842541917,0.24266062338332026,0.5336443185806274,0,0.8220047205686569,0,0.89305579662323,0,0.047607348396608254,0.047607348396608254,80,3
1334,Who won the 1989 Ladies Singles Wimbledon Championship?,Steffi Graf,"['Peter Graf', 'Stephanie Maria Graf', 'Steffie graf', 'Steffi Graf', 'Stefanie Graf', 'Steffi Graff', 'Steffie Graf', 'Stefi Graf']",Steffi Graf,Steffi Graf,Steffi Graf,1.0,1.0,1.0,1.0,0.8186936786928259,0.352303954951276,1.5848336219787598,0,0.08337447047233582,0,0.376920223236084,0,0.3879332159259174,0.3879332159259174,74,5
1376,Which Scottish physician and novelist created Dr Finlay?,A J Cronin,"['Archibald Cronin', 'A J Cronin', 'A.J. Cronin', 'AJ Cronin', 'Archibald J. Cronin', 'A.J.Cronin', 'Archibald Joseph Cronin', 'A. J. Cronin', 'A. J. (Archibald Joseph) Cronin']",A J Cronin,William Carstick,William Carstick,0.0,0.0,0.0,0.25429797172546387,0.355791341626604,2.002991384267807,2.9708871841430664,3,0.005043625831604004,3,0.16393114626407623,3,0.6053498717951293,0.6053498717951293,69,5
472,Who killed Jean Paul Marat?,Charlotte Corday,"['Corday, Charlotte', 'Charlotte Corday', 'Charlotte la Cordé', ""Marie Anne Charlotte Corday D'Armont"", 'Marie Anne Charlotte Corday Darmont', ""Marie-Anne Charlotte de Corday d'Armont""]",Charlotte Corday,Charlotte Corday,Charlotte Corday,1.0,1.0,1.0,1.0,0.8485696932005661,0.7434388278052211,1.7966854572296143,0,0.5960351675748825,0,0.6662582755088806,0,0.15238875878369104,0.15238875878369104,64,4
1260,Plaka is the old quarter of which European city?,Athens,"['Athina', 'Athēnai', 'Athens', 'Athénes', 'Атина', 'Atina, Greece', 'Municipality of Athens', 'Athens (municipality)', 'Athens, Modern Diocese of', 'Athens (Greece)', 'Capital of Greece', 'Athina, Greece', 'Athènes', 'GRATH', 'Athens, Greece', 'Αθήνα', 'Greece Athens', 'Gulf of Athens', 'Modern Athens', 'Athenian', 'Agrae', 'Travel athens', 'City of Athens', 'Athens Municipality', 'Athenes', 'Athenai', 'Ἀθῆναι', 'UN/LOCODE:GRATH', 'Athenians', 'Athence', 'Atenás', 'Athína', 'Athínai']",Athens,Athens,Athens,1.0,1.0,1.0,1.0000001192092896,0.8263542366294558,0.6494843605905771,1.7157214879989624,0,0.3937318027019501,0,0.5830062031745911,0,0.2469772392587279,0.2469772392587279,68,3
180,Which singer had a big 60s No 1 with Roses Are Red?,Bobby Vinton,['Bobby Vinton'],Bobby Vinton,Elvis Presley,Elvis Presley,0.0,0.0,0.0,0.361191064119339,0.6118109778272379,1.0496764264535159,4.696511268615723,0,0.013645321130752563,0,0.0943303033709526,0,0.9353353262097545,0.9353353262097545,75,5
1414,Splenitis is the inflammation of which part of the body?,Spleen,"['Lienal', 'Spleeny', 'Splenctic', 'Spleen', 'Splenic diseases', 'Spleenful', 'Splenetic', 'Splenic', 'Spleen disorders', 'Lienalis', 'Visceral surface', 'Visceral surface of spleen', 'Spleens', 'Diaphragmatic surface of spleen', 'Spleen disease', 'Penicilliary radicle']",Spleen,Splenitis is the inflammation of the spleen.,Splenitis is the inflammation of the spleen.,0.0,1.0,0.4444444444444445,0.7935011982917786,0.9119927748470132,0.23211621232724156,1.4858447313308716,4,0.22976437211036682,0,0.5702130794525146,4,0.18171224416949783,0.03688852172029825,73,16
1229,Who is the host of the BBC television show QI?,Stephen Fry,"['Stephen Fry', 'Stephen fry', 'Steven fry', 'Steve Fry', '@stephenfry', 'Steven Fry', 'Rescuing the Spectacled Bear']",Stephen Fry,Stephen Fry,Stephen Fry,1.0,1.0,1.0,0.9999999403953552,0.9074516920555031,0.4936980053316802,1.600272536277771,0,0.6711147986352444,0,0.7139934301376343,0,0.13924510351423913,0.13924510351423913,69,4
1435,Ray’s Jazz Cafe is situated inside which famous London bookshop?,Foyles,"['Foyles', ""Foyle's"", ""Foyle's Literary Luncheon"", 'W & G Foyle Ltd.']",Foyles,Foyles,Foyles,1.0,1.0,1.0,1.0000001192092896,0.34473571162744304,2.4494774540265403,4.40665340423584,0,0.052983902394771576,0,0.15870267152786255,0,0.5787132696404138,0.5787132696404138,72,3
1231,What was the name of the first wife of former British Prime Minister Margaret Thatcher’s husband Denis?,Margaret,"['Margrete', 'Margaret (name)', 'Margarete', 'Margaret film', 'Margaret (film)', 'Margaret movie', 'Margaret Christina', 'Margaret', 'Marketta', 'Μαργαρίτα']",Margaret,Denis Thatcher,Denis Thatcher,0.0,0.0,0.0,0.5421150922775269,0.6620849823057617,1.1449670139879042,5.081089496612549,0,0.07614687830209732,0,0.13689258694648743,0,0.722504334822309,0.17366496688044072,80,6
1824,Who were the backing group of Junior Walker?,The Allstars,"['AllSTARS* (band)', 'The Allstars', 'AllSTARS', 'Allstars (band)', 'AllSTARS*']",The Allstars,The Drifters,The Drifters,0.0,0.0,0.0,0.37482133507728577,0.4877345450785291,2.0554739823564887,4.527945041656494,1,0.0,1,0.10742831230163574,1,0.8495789406149373,0.8495789406149373,66,5
580,Who in 1975 became the first black man to win a Wimbledon singles title?,Arthur Ashe,"['Arthur Ashe, Jr.', 'Arthur Robert Ashe, Jr.', 'Ashe, Arthur Robert', 'Arthur ash', 'Arthur R. Ashe', 'Arthur R. Ashe, Jr.', 'Arthur ashe', 'Arthur Ashe Jr.', 'Arthur (Robert) Ashe', 'Arthur Robert Ashe Jr.', 'Arthur R Ashe', 'Arthur Robert Ashe, Jr', 'Arthur Robert Ashe', 'Arthur Ashe', 'Arthur R. Ashe Jr.']",Arthur Ashe,Arthur Ashe,Arthur Ashe,1.0,1.0,1.0,1.0,0.8384156426590367,0.528936793358298,1.8106567859649658,0,0.26584392786026,0,0.5185792446136475,0,0.27806705583249375,0.27806705583249375,79,4
1124,The day after Shrove Tuesday is known as ‘What’….Wednesday’?,Ash Wednesday,"['Ash-Wednesday', 'Ash Wednesday', 'National No Smoking Day', 'Ash wednesday', 'Imposition of ashes', 'Ash Wed']",Ash Wednesday,Ash Wednesday,Ash Wednesday,1.0,1.0,1.0,1.0000001192092896,0.8585699408322529,0.5209131550989696,2.4388279914855957,0,0.3550942838191986,0,0.4804190695285797,0,0.29049236615091373,0.29049236615091373,80,5
1290,What is the extra murder weapon in the 1999 50th Anniversary Cluedo game?,Bottle of poison,['Bottle of poison'],Bottle of poison,Knife,Knife,0.0,0.0,0.0,0.2772369086742401,0.3656736248281661,2.4663443168004355,5.520861625671387,0,0.013056881725788116,0,0.0763690248131752,0,1.11379589849459,1.11379589849459,82,3
